nanoseconds,executed_shares,execution_price,match_number,order_number,price,shares,tracking_number,buysell_S,msg_type_E,msg_type_P,date
54640508587044,58.0,126.77,8290316.0,428934658.0,126.77,100.0,6,1,1,0,20180301
54640508646401,42.0,126.77,8290321.0,428934658.0,126.77,100.0,2,1,1,0,20180301
54640508647136,100.0,126.77,8290322.0,0.0,126.77,100.0,2,0,0,1,20180301
54640509308515,94.0,126.79,8290423.0,428350738.0,126.79,100.0,2,1,1,0,20180301
54640509325893,6.0,126.79,8290427.0,428350738.0,126.79,100.0,2,1,1,0,20180301
54640509325893,44.0,126.79,8290428.0,428353086.0,126.79,100.0,4,1,1,0,20180301
54640509459561,50.0,126.79,8290446.0,428353086.0,126.79,100.0,2,1,1,0,20180301
54640515516452,6.0,126.79,8290959.0,428353086.0,126.79,100.0,2,1,1,0,20180301
54640515516452,100.0,126.79,8290960.0,428366614.0,126.79,100.0,4,1,1,0,20180301
54640515516452,100.0,126.79,8290961.0,429050234.0,126.79,100.0,6,1,1,0,20180301
54640559048475,50.0,126.81,8291457.0,428308806.0,126.81,100.0,2,1,1,0,20180301
54640559051694,50.0,126.81,8291458.0,428308806.0,126.81,100.0,2,1,1,0,20180301
54640559051694,100.0,126.81,8291459.0,428961354.0,126.81,100.0,4,1,1,0,20180301
54641296647780,1.0,126.85,8292233.0,428808882.0,126.85,1.0,2,1,1,0,20180301
54641296647780,24.0,126.85,8292234.0,429090670.0,126.85,24.0,4,1,1,0,20180301
54647099059026,50.0,126.82,8294928.0,0.0,126.82,50.0,2,0,0,1,20180301
54647196049520,100.0,126.81,8294982.0,429120162.0,126.81,100.0,2,0,1,0,20180301
54665315763460,6.0,126.78,8305966.0,429256382.0,126.78,6.0,2,0,1,0,20180301
54665315763460,38.0,126.78,8305967.0,429258586.0,126.78,38.0,4,0,1,0,20180301
54665315805764,87.0,126.77,8305968.0,429298274.0,126.77,100.0,2,0,1,0,20180301
54665315815894,13.0,126.77,8305969.0,429298274.0,126.77,100.0,2,0,1,0,20180301
54665315815894,37.0,126.77,8305970.0,429417974.0,126.77,100.0,4,0,1,0,20180301
54665315879742,63.0,126.77,8305971.0,429417974.0,126.77,100.0,2,0,1,0,20180301
54665315879742,100.0,126.77,8305972.0,429485538.0,126.77,100.0,4,0,1,0,20180301
54665316434883,5.0,126.76,8305977.0,429230378.0,126.76,5.0,2,0,1,0,20180301
54665678381475,100.0,126.72,8307434.0,429349242.0,126.72,100.0,2,0,1,0,20180301
54701521033028,100.0,126.74,8321885.0,429943054.0,126.74,100.0,2,1,1,0,20180301
54701521033028,50.0,126.74,8321886.0,430255502.0,126.74,100.0,4,1,1,0,20180301
54701521049666,50.0,126.74,8321887.0,430255502.0,126.74,100.0,2,1,1,0,20180301
54701521059160,100.0,126.75,8321888.0,429661902.0,126.75,100.0,2,1,1,0,20180301
54701521059160,47.0,126.75,8321889.0,429683378.0,126.75,100.0,4,1,1,0,20180301
54701521060032,53.0,126.75,8321890.0,429683378.0,126.75,100.0,2,1,1,0,20180301
54701521318580,95.0,126.79,8321899.0,429973346.0,126.79,100.0,2,1,1,0,20180301
54701521337616,5.0,126.79,8321900.0,429973346.0,126.79,100.0,2,1,1,0,20180301
54701521337616,100.0,126.79,8321901.0,429973350.0,126.79,100.0,4,1,1,0,20180301
54702522079309,63.0,126.74,8323268.0,430396246.0,126.74,100.0,2,1,1,0,20180301
54702522093848,37.0,126.74,8323269.0,430396246.0,126.74,100.0,2,1,1,0,20180301
54737622306037,100.0,126.86,8341271.0,430371182.0,126.86,100.0,2,1,1,0,20180301
54737622313275,100.0,126.86,8341273.0,430394010.0,126.86,100.0,2,1,1,0,20180301
54737622884893,100.0,126.88,8341326.0,429108862.0,126.88,100.0,2,1,1,0,20180301
54737647726192,100.0,126.88,8341553.0,431059186.0,126.88,100.0,2,1,1,0,20180301
54737651131773,100.0,126.88,8341568.0,0.0,126.88,100.0,2,0,0,1,20180301
54737651155267,200.0,126.9,8341569.0,430691522.0,126.9,200.0,2,1,1,0,20180301
54737651193253,11.0,126.91,8341570.0,430449378.0,126.91,100.0,2,1,1,0,20180301
54737651240495,31.0,126.91,8341571.0,430449378.0,126.91,100.0,2,1,1,0,20180301
54737651265006,58.0,126.91,8341572.0,430449378.0,126.91,100.0,2,1,1,0,20180301
54737651265006,100.0,126.91,8341573.0,430577238.0,126.91,100.0,4,1,1,0,20180301
54737651681426,73.0,126.89,8341585.0,431065434.0,126.89,100.0,2,1,1,0,20180301
54740979343271,3.0,126.92,8344083.0,431065550.0,126.92,35.0,2,1,1,0,20180301
54743744599398,32.0,126.92,8347331.0,431065550.0,126.92,35.0,2,1,1,0,20180301
54743744599398,26.0,126.92,8347332.0,431207850.0,126.92,26.0,4,1,1,0,20180301
54743744695320,100.0,126.93,8347333.0,427433826.0,126.93,100.0,2,1,1,0,20180301
54743801257986,28.0,126.94,8347850.0,427325914.0,126.94,28.0,2,1,1,0,20180301
54744033419202,31.0,126.97,8348963.0,431145678.0,126.97,100.0,2,1,1,0,20180301
54744033481520,69.0,126.97,8348964.0,431145678.0,126.97,100.0,2,1,1,0,20180301
54765588157662,100.0,126.99,8367200.0,431754610.0,126.99,100.0,2,0,1,0,20180301
54765588249830,100.0,126.98,8367201.0,431729390.0,126.98,100.0,2,0,1,0,20180301
54765588350503,50.0,126.97,8367202.0,431791094.0,126.97,100.0,2,0,1,0,20180301
54765588494533,50.0,126.97,8367203.0,431791094.0,126.97,100.0,2,0,1,0,20180301
54765589064208,100.0,126.99,8367204.0,0.0,126.99,100.0,2,0,0,1,20180301
54765589064208,100.0,127.0,8367205.0,0.0,127.0,100.0,4,0,0,1,20180301
54765590015096,1.0,126.95,8367206.0,431371726.0,126.95,5.0,2,0,1,0,20180301
54765590400888,4.0,126.95,8367207.0,431371726.0,126.95,5.0,2,0,1,0,20180301
54765590400888,12.0,126.95,8367208.0,431851018.0,126.95,100.0,4,0,1,0,20180301
54765592369572,88.0,126.95,8367209.0,431851018.0,126.95,100.0,2,0,1,0,20180301
54783580671572,24.0,127.03,8376718.0,432191426.0,127.03,24.0,2,1,1,0,20180301
54804275621124,100.0,127.08,8387639.0,0.0,127.08,100.0,2,0,0,1,20180301
54804275649665,100.0,127.09,8387640.0,432713406.0,127.09,100.0,2,1,1,0,20180301
54804275677126,100.0,127.1,8387641.0,432051490.0,127.1,100.0,2,1,1,0,20180301
54804275745339,50.0,127.12,8387642.0,432670230.0,127.12,100.0,2,1,1,0,20180301
54804275748175,50.0,127.12,8387643.0,432670230.0,127.12,100.0,2,1,1,0,20180301
54804932387297,46.0,127.16,8390360.0,431920718.0,127.16,100.0,2,1,1,0,20180301
54804932398526,54.0,127.16,8390361.0,431920718.0,127.16,100.0,2,1,1,0,20180301
54807276656072,100.0,127.17,8391819.0,0.0,127.17,100.0,2,0,0,1,20180301
54809208711143,21.0,127.17,8392757.0,433068746.0,127.17,21.0,2,0,1,0,20180301
54809209772814,100.0,127.16,8392758.0,433025518.0,127.16,100.0,2,0,1,0,20180301
54809209797096,100.0,127.16,8392759.0,433068790.0,127.16,100.0,2,0,1,0,20180301
54809209861240,100.0,127.13,8392760.0,433004658.0,127.13,100.0,2,0,1,0,20180301
54833865820511,1.0,127.19,8407063.0,433499438.0,127.19,1.0,2,1,1,0,20180301
54833865820511,17.0,127.19,8407064.0,433499462.0,127.19,17.0,4,1,1,0,20180301
54833865874756,100.0,127.2,8407066.0,433071214.0,127.2,100.0,2,1,1,0,20180301
54833865880397,50.0,127.24,8407067.0,433192942.0,127.24,100.0,2,1,1,0,20180301
54833865882420,50.0,127.24,8407068.0,433192942.0,127.24,100.0,2,1,1,0,20180301
54861268812870,100.0,127.3,8425979.0,434514290.0,127.3,100.0,2,1,1,0,20180301
54861268846528,100.0,127.31,8425980.0,434092338.0,127.31,100.0,2,1,1,0,20180301
54861268846528,3.0,127.31,8425981.0,434103614.0,127.31,3.0,4,1,1,0,20180301
54861268846528,100.0,127.31,8425982.0,434514442.0,127.31,100.0,6,1,1,0,20180301
54869896454073,1.0,127.35,8429327.0,434870406.0,127.35,1.0,2,1,1,0,20180301
54870844674629,100.0,127.4,8430534.0,434856054.0,127.4,100.0,2,1,1,0,20180301
54870845173855,50.0,127.4,8430535.0,0.0,127.4,50.0,2,0,0,1,20180301
54870845615039,50.0,127.4,8430536.0,0.0,127.4,50.0,2,0,0,1,20180301
54893934619277,100.0,127.31,8448103.0,435024598.0,127.31,100.0,2,0,1,0,20180301
54893934619277,100.0,127.31,8448104.0,435032442.0,127.31,100.0,4,0,1,0,20180301
54893934621963,76.0,127.31,8448105.0,435089014.0,127.31,100.0,2,0,1,0,20180301
54893934623493,300.0,127.39,8448106.0,0.0,127.39,300.0,2,0,0,1,20180301
54893934632551,24.0,127.31,8448107.0,435089014.0,127.31,100.0,2,0,1,0,20180301
54953526965163,6.0,127.28,8478340.0,437265050.0,127.28,6.0,2,1,1,0,20180301
54953526986569,2.0,127.29,8478341.0,436974614.0,127.29,2.0,2,1,1,0,20180301
54953526986569,53.0,127.3,8478342.0,436820126.0,127.3,100.0,4,1,1,0,20180301
54953527001458,47.0,127.3,8478343.0,436820126.0,127.3,100.0,2,1,1,0,20180301
54953527001458,3.0,127.3,8478344.0,437007146.0,127.3,100.0,4,1,1,0,20180301
54953527020062,89.0,127.3,8478345.0,437007146.0,127.3,100.0,2,1,1,0,20180301
54953527028907,8.0,127.3,8478346.0,437007146.0,127.3,100.0,2,1,1,0,20180301
54953527028907,114.0,127.3,8478347.0,0.0,127.3,114.0,4,0,0,1,20180301
54953527029788,50.0,127.3,8478348.0,0.0,127.3,50.0,2,0,0,1,20180301
54953527034658,23.0,127.3,8478350.0,0.0,127.3,23.0,2,0,0,1,20180301
54953527037823,6.0,127.3,8478351.0,0.0,127.3,6.0,2,0,0,1,20180301
54953527153463,7.0,127.3,8478354.0,0.0,127.3,7.0,2,0,0,1,20180301
54953528915229,100.0,127.31,8478414.0,436819494.0,127.31,100.0,2,1,1,0,20180301
54953528915229,100.0,127.31,8478415.0,437265102.0,127.31,100.0,4,1,1,0,20180301
54953528962798,100.0,127.32,8478416.0,437295262.0,127.32,100.0,2,1,1,0,20180301
54953528972410,31.0,127.33,8478417.0,437283886.0,127.33,100.0,2,1,1,0,20180301
54953529000719,50.0,127.33,8478418.0,437283886.0,127.33,100.0,2,1,1,0,20180301
54953530061567,19.0,127.33,8478430.0,437283886.0,127.33,100.0,2,1,1,0,20180301
54954528047874,100.0,127.3,8478721.0,437316318.0,127.3,100.0,2,1,1,0,20180301
54954528049444,50.0,127.3,8478722.0,437316322.0,127.3,100.0,2,1,1,0,20180301
54954528055634,50.0,127.3,8478723.0,437316322.0,127.3,100.0,2,1,1,0,20180301
54958475611225,100.0,127.44,8481692.0,0.0,127.44,100.0,2,0,0,1,20180301
54976421743751,1.0,127.43,8491780.0,437799194.0,127.43,1.0,2,1,1,0,20180301
54976421816686,14.0,127.44,8491781.0,437528638.0,127.44,14.0,2,1,1,0,20180301
54995767991919,100.0,127.46,8499078.0,438136790.0,127.46,200.0,2,0,1,0,20180301
54995768026918,50.0,127.46,8499083.0,438136790.0,127.46,200.0,2,0,1,0,20180301
54995768060140,50.0,127.46,8499086.0,438136790.0,127.46,200.0,2,0,1,0,20180301
54995768060140,100.0,127.46,8499087.0,438145134.0,127.46,100.0,4,0,1,0,20180301
54995784828689,16.0,127.38,8499462.0,438219310.0,127.38,100.0,2,0,1,0,20180301
54995784853669,84.0,127.38,8499463.0,438219310.0,127.38,100.0,2,0,1,0,20180301
54995801792574,200.0,127.46,8499533.0,438222118.0,127.46,200.0,2,0,1,0,20180301
54998003451373,100.0,127.39,8501306.0,438296122.0,127.39,200.0,2,0,1,0,20180301
54998003506517,10.0,127.39,8501307.0,438296122.0,127.39,200.0,2,0,1,0,20180301
54998180960568,90.0,127.39,8501392.0,438296122.0,127.39,200.0,2,0,1,0,20180301
54998180960568,10.0,127.28,8501393.0,0.0,127.28,10.0,4,0,0,1,20180301
55009491961343,95.0,127.38,8507692.0,438351106.0,127.38,200.0,2,0,1,0,20180301
55009491980064,50.0,127.38,8507693.0,438351106.0,127.38,200.0,2,0,1,0,20180301
55009491984751,35.0,127.38,8507694.0,438351106.0,127.38,200.0,2,0,1,0,20180301
55009491987438,20.0,127.38,8507695.0,438351106.0,127.38,200.0,2,0,1,0,20180301
55013851658519,100.0,127.38,8509940.0,438630594.0,127.38,200.0,2,0,1,0,20180301
55014555363140,100.0,127.38,8510206.0,438630594.0,127.38,200.0,2,0,1,0,20180301
55025601632148,70.0,127.47,8515379.0,438396242.0,127.47,100.0,2,1,1,0,20180301
55025601644958,30.0,127.47,8515380.0,438396242.0,127.47,100.0,2,1,1,0,20180301
55025601673243,30.0,127.47,8515381.0,0.0,127.47,30.0,2,0,0,1,20180301
55025601686309,70.0,127.47,8515382.0,0.0,127.47,70.0,2,0,0,1,20180301
55025627887920,100.0,127.5,8515617.0,438551346.0,127.5,100.0,2,1,1,0,20180301
55025627946160,100.0,127.51,8515618.0,438551350.0,127.51,100.0,2,1,1,0,20180301
55025627973447,100.0,127.51,8515619.0,438551354.0,127.51,100.0,2,1,1,0,20180301
55025627973447,100.0,127.51,8515620.0,438551362.0,127.51,100.0,4,1,1,0,20180301
55025627973447,100.0,127.51,8515621.0,438612930.0,127.51,100.0,6,1,1,0,20180301
55025627973447,100.0,127.51,8515622.0,438785334.0,127.51,100.0,8,1,1,0,20180301
55035003585299,100.0,127.54,8520311.0,0.0,127.54,100.0,2,0,0,1,20180301
55039421719306,100.0,127.54,8521648.0,0.0,127.54,100.0,2,0,0,1,20180301
55039421719306,200.0,127.53,8521649.0,439214682.0,127.53,200.0,4,0,1,0,20180301
55039421719306,40.0,127.53,8521650.0,439214694.0,127.53,40.0,6,0,1,0,20180301
55039421719306,60.0,127.53,8521651.0,439218554.0,127.53,100.0,8,0,1,0,20180301
55039421840003,40.0,127.53,8521652.0,439218554.0,127.53,100.0,2,0,1,0,20180301
55053349487632,60.0,127.565,8527214.0,0.0,127.565,60.0,2,0,0,1,20180301
55053349495278,40.0,127.565,8527215.0,0.0,127.565,40.0,2,0,0,1,20180301
55053349495278,10.0,127.54,8527216.0,439350302.0,127.54,200.0,4,0,1,0,20180301
55053349526169,50.0,127.54,8527217.0,439350302.0,127.54,200.0,2,0,1,0,20180301
55053349582946,40.0,127.54,8527219.0,439350302.0,127.54,200.0,2,0,1,0,20180301
55053648218303,50.0,127.54,8527559.0,439350302.0,127.54,200.0,2,0,1,0,20180301
55053648220033,8.0,127.54,8527560.0,439350302.0,127.54,200.0,2,0,1,0,20180301
55063200351486,42.0,127.54,8530738.0,439350302.0,127.54,200.0,2,0,1,0,20180301
55063200351486,10.0,127.54,8530739.0,439350310.0,127.54,10.0,4,0,1,0,20180301
55063200351486,87.0,127.54,8530740.0,439451670.0,127.54,87.0,6,0,1,0,20180301
55063202421209,100.0,127.54,8530741.0,439692122.0,127.54,100.0,2,0,1,0,20180301
55081325311957,100.0,127.52,8536707.0,439740406.0,127.52,200.0,2,0,1,0,20180301
55081325336876,100.0,127.52,8536708.0,439740406.0,127.52,200.0,2,0,1,0,20180301
55081325336876,21.0,127.52,8536709.0,439973406.0,127.52,21.0,4,0,1,0,20180301
55085198921301,1.0,127.55,8538549.0,439996978.0,127.55,1.0,2,1,1,0,20180301
55085199264757,100.0,127.57,8538550.0,439948938.0,127.57,100.0,2,1,1,0,20180301
55085199264757,22.0,127.57,8538551.0,440009550.0,127.57,22.0,4,1,1,0,20180301
55085201275179,21.0,127.59,8538552.0,306030330.0,127.59,21.0,2,1,1,0,20180301
55085201334221,100.0,127.59,8538553.0,0.0,127.59,100.0,2,0,0,1,20180301
55085201339560,100.0,127.6,8538554.0,439997186.0,127.6,100.0,2,1,1,0,20180301
55091799075433,200.0,127.56,8540006.0,440108746.0,127.56,200.0,2,0,1,0,20180301
55091799075433,85.0,127.56,8540007.0,0.0,127.56,85.0,4,0,0,1,20180301
55091799103758,15.0,127.56,8540008.0,0.0,127.56,15.0,2,0,0,1,20180301
55091799103758,85.0,127.55,8540009.0,440123590.0,127.55,100.0,4,0,1,0,20180301
55091799188961,15.0,127.55,8540010.0,440123590.0,127.55,100.0,2,0,1,0,20180301
55091800143736,100.0,127.56,8540011.0,440132790.0,127.56,100.0,2,0,1,0,20180301
55097244891157,36.0,127.56,8544643.0,440209722.0,127.56,200.0,2,0,1,0,20180301
55097245051873,164.0,127.56,8544665.0,440209722.0,127.56,200.0,2,0,1,0,20180301
55101963772547,100.0,127.55,8549325.0,440368814.0,127.55,200.0,2,0,1,0,20180301
55101963848702,100.0,127.55,8549341.0,440368814.0,127.55,200.0,2,0,1,0,20180301
55101963848702,100.0,127.55,8549342.0,440404650.0,127.55,100.0,4,0,1,0,20180301
55164023689777,4.0,127.47,8583579.0,441788026.0,127.47,4.0,2,1,1,0,20180301
55164023713302,29.0,127.48,8583580.0,441650890.0,127.48,29.0,2,1,1,0,20180301
55164023713302,4.0,127.48,8583581.0,0.0,127.48,4.0,4,0,0,1,20180301
55164023718496,33.0,127.48,8583582.0,0.0,127.48,33.0,2,0,0,1,20180301
55164023720990,63.0,127.48,8583583.0,0.0,127.48,63.0,2,0,0,1,20180301
55164023720990,100.0,127.49,8583584.0,441478298.0,127.49,100.0,4,1,1,0,20180301
55164023720990,35.0,127.49,8583585.0,441478362.0,127.49,35.0,6,1,1,0,20180301
55164023720990,10.0,127.49,8583586.0,441556962.0,127.49,10.0,8,1,1,0,20180301
55164023720990,87.0,127.49,8583587.0,441564194.0,127.49,100.0,10,1,1,0,20180301
55164023723232,13.0,127.49,8583588.0,441564194.0,127.49,100.0,2,1,1,0,20180301
55164024291430,5.0,127.48,8583592.0,0.0,127.48,5.0,2,0,0,1,20180301
55164024291430,95.0,127.5,8583593.0,441353926.0,127.5,100.0,4,1,1,0,20180301
55164024310977,100.0,127.47,8583594.0,441889918.0,127.47,100.0,2,1,1,0,20180301
55164027800361,5.0,127.5,8583596.0,441353926.0,127.5,100.0,2,1,1,0,20180301
55180327474742,1.0,127.42,8589755.0,0.0,127.42,1.0,2,0,0,1,20180301
55183996245089,100.0,127.49,8595756.0,441905846.0,127.49,100.0,2,1,1,0,20180301
55183996524080,100.0,127.49,8595817.0,442052738.0,127.49,100.0,2,1,1,0,20180301
55183996566460,49.0,127.52,8595821.0,441188202.0,127.52,100.0,2,1,1,0,20180301
55183997020495,2.0,127.52,8595917.0,441188202.0,127.52,100.0,2,1,1,0,20180301
55183997332977,49.0,127.52,8595953.0,441188202.0,127.52,100.0,2,1,1,0,20180301
55183997859725,50.0,127.53,8596032.0,440941774.0,127.53,100.0,2,1,1,0,20180301
55183999408158,50.0,127.53,8596186.0,440941774.0,127.53,100.0,2,1,1,0,20180301
55183999408158,50.0,127.54,8596187.0,441890074.0,127.54,100.0,4,1,1,0,20180301
55183999409603,50.0,127.54,8596188.0,441890074.0,127.54,100.0,2,1,1,0,20180301
55183999706699,50.0,127.53,8596221.0,442341006.0,127.53,100.0,2,1,1,0,20180301
55184634340791,50.0,127.53,8598300.0,442341006.0,127.53,100.0,2,1,1,0,20180301
55231095087949,15.0,127.67,8630409.0,0.0,127.67,15.0,2,0,0,1,20180301
55231095087949,15.0,127.67,8630410.0,0.0,127.67,15.0,4,0,0,1,20180301
55231095087949,15.0,127.67,8630411.0,0.0,127.67,15.0,6,0,0,1,20180301
55231095087949,1.0,127.69,8630412.0,439947662.0,127.69,1.0,8,1,1,0,20180301
55231095087949,100.0,127.69,8630413.0,442539882.0,127.69,100.0,10,1,1,0,20180301
55231095087949,100.0,127.69,8630414.0,442598014.0,127.69,100.0,12,1,1,0,20180301
55231095087949,24.0,127.69,8630415.0,442963774.0,127.69,24.0,14,1,1,0,20180301
55231095087949,100.0,127.69,8630416.0,443105782.0,127.69,100.0,16,1,1,0,20180301
55231095155849,1.0,127.73,8630417.0,439947670.0,127.73,1.0,2,1,1,0,20180301
55231095155849,1.0,127.74,8630418.0,439947674.0,127.74,1.0,4,1,1,0,20180301
55231095155849,99.0,127.74,8630419.0,440124058.0,127.74,200.0,6,1,1,0,20180301
55231095179157,99.0,127.74,8630420.0,440124058.0,127.74,200.0,2,1,1,0,20180301
55231095182898,2.0,127.74,8630421.0,440124058.0,127.74,200.0,2,1,1,0,20180301
55231102006574,100.0,127.68,8630425.0,0.0,127.68,100.0,2,0,0,1,20180301
55231102006574,26.0,127.67,8630426.0,0.0,127.67,26.0,4,0,0,1,20180301
55241093929751,5.0,127.76,8634617.0,0.0,127.76,5.0,2,0,0,1,20180301
55241093929751,1.0,127.78,8634618.0,439947682.0,127.78,1.0,4,1,1,0,20180301
55241093929751,4.0,127.78,8634619.0,443084550.0,127.78,100.0,6,1,1,0,20180301
55254276270908,100.0,127.77,8645171.0,0.0,127.77,100.0,2,0,0,1,20180301
55254276270908,1.0,127.78,8645172.0,443919786.0,127.78,1.0,4,1,1,0,20180301
55254276270908,1.0,127.81,8645173.0,439947686.0,127.81,1.0,6,1,1,0,20180301
55254276270908,100.0,127.81,8645174.0,0.0,127.81,100.0,8,0,0,1,20180301
55254276270908,1.0,127.83,8645175.0,439947698.0,127.83,1.0,10,1,1,0,20180301
55261987810226,64.0,127.76,8653351.0,0.0,127.76,64.0,2,0,0,1,20180301
55267992691909,100.0,127.72,8657786.0,444803150.0,127.72,100.0,2,0,1,0,20180301
55267992691909,100.0,127.72,8657787.0,444849702.0,127.72,100.0,4,0,1,0,20180301
55267993047568,23.0,127.71,8657915.0,444494150.0,127.71,100.0,2,0,1,0,20180301
55267993346755,50.0,127.71,8657999.0,444494150.0,127.71,100.0,2,0,1,0,20180301
55267993996348,27.0,127.71,8658151.0,444494150.0,127.71,100.0,2,0,1,0,20180301
55268010647261,100.0,127.69,8659438.0,0.0,127.69,100.0,2,0,0,1,20180301
55304893585484,2.0,127.76,8675156.0,445352538.0,127.76,2.0,2,1,1,0,20180301
55305320915493,100.0,127.73,8675414.0,445852450.0,127.73,100.0,2,0,1,0,20180301
55305320915493,85.0,127.73,8675415.0,445852622.0,127.73,100.0,4,0,1,0,20180301
55305320942409,15.0,127.73,8675416.0,445852622.0,127.73,100.0,2,0,1,0,20180301
55305348780714,10.0,127.73,8675420.0,445867038.0,127.73,10.0,2,0,1,0,20180301
55311694332580,10.0,127.73,8680279.0,445867046.0,127.73,10.0,2,0,1,0,20180301
55311771070399,100.0,127.69,8682184.0,445916338.0,127.69,100.0,2,0,1,0,20180301
55312103191433,100.0,127.66,8682999.0,444497134.0,127.66,100.0,2,0,1,0,20180301
55312711481661,100.0,127.66,8683507.0,0.0,127.66,100.0,2,0,0,1,20180301
55312711553532,100.0,127.66,8683508.0,446086678.0,127.66,100.0,2,0,1,0,20180301
55313806552115,100.0,127.64,8684022.0,444017206.0,127.64,100.0,2,0,1,0,20180301
55313811644980,56.0,127.64,8684023.0,446110102.0,127.64,100.0,2,0,1,0,20180301
55313811694264,44.0,127.64,8684024.0,446110102.0,127.64,100.0,2,0,1,0,20180301
55314109494053,1.0,127.61,8684192.0,444078150.0,127.61,1.0,2,0,1,0,20180301
55325020093609,1.0,127.59,8698004.0,444078158.0,127.59,1.0,2,0,1,0,20180301
55325020161229,1.0,127.58,8698006.0,444078166.0,127.58,1.0,2,0,1,0,20180301
55325969771134,1.0,127.51,8698553.0,444078170.0,127.51,1.0,2,0,1,0,20180301
55325969771134,1.0,127.5,8698554.0,446450602.0,127.5,1.0,4,0,1,0,20180301
55325969771134,98.0,127.49,8698555.0,0.0,127.49,98.0,6,0,0,1,20180301
55330092938292,100.0,127.48,8700944.0,446689670.0,127.48,100.0,2,1,1,0,20180301
55330092951601,100.0,127.49,8700945.0,446689646.0,127.49,100.0,2,1,1,0,20180301
55360602006486,1.0,127.41,8715239.0,443780554.0,127.41,1.0,2,0,1,0,20180301
55360602006486,1.0,127.41,8715240.0,446733242.0,127.41,1.0,4,0,1,0,20180301
55360602168073,54.0,127.4,8715241.0,446917986.0,127.4,100.0,2,0,1,0,20180301
55360602204647,46.0,127.4,8715242.0,446917986.0,127.4,100.0,2,0,1,0,20180301
55360602645462,1.0,127.39,8715243.0,443554430.0,127.39,1.0,2,0,1,0,20180301
55360603611388,32.0,127.38,8715244.0,0.0,127.38,32.0,2,0,0,1,20180301
55360954401360,100.0,127.45,8715431.0,0.0,127.45,100.0,2,0,0,1,20180301
55361022417167,100.0,127.35,8715467.0,447318966.0,127.35,200.0,2,1,1,0,20180301
55361022427536,100.0,127.35,8715468.0,447318966.0,127.35,200.0,2,1,1,0,20180301
55361022427536,41.0,127.35,8715469.0,447318986.0,127.35,100.0,4,1,1,0,20180301
55361022439071,1.0,127.34,8715470.0,444597558.0,127.34,1.0,2,0,1,0,20180301
55361022458496,59.0,127.35,8715471.0,447318986.0,127.35,100.0,2,1,1,0,20180301
55378311933723,1.0,127.35,8721133.0,447471158.0,127.35,100.0,2,0,1,0,20180301
55378708776004,99.0,127.35,8721220.0,447471158.0,127.35,100.0,2,0,1,0,20180301
55378708790101,4.0,127.34,8721221.0,0.0,127.34,4.0,2,0,0,1,20180301
55378708796420,4.0,127.34,8721222.0,0.0,127.34,4.0,2,0,0,1,20180301
55378708990572,4.0,127.33,8721223.0,447353482.0,127.33,4.0,2,0,1,0,20180301
55380768709516,62.0,127.36,8722213.0,447580070.0,127.36,62.0,2,1,1,0,20180301
55380768709516,100.0,127.36,8722214.0,447582314.0,127.36,100.0,4,1,1,0,20180301
55380768709516,100.0,127.36,8722215.0,447602738.0,127.36,100.0,6,1,1,0,20180301
55384850386820,100.0,127.33,8724193.0,0.0,127.33,100.0,2,0,0,1,20180301
55395426761022,100.0,127.39,8730134.0,447871414.0,127.39,100.0,2,1,1,0,20180301
55395426803791,22.0,127.39,8730135.0,447876402.0,127.39,100.0,2,1,1,0,20180301
55395426830240,78.0,127.39,8730136.0,447876402.0,127.39,100.0,2,1,1,0,20180301
55395875827262,100.0,127.4,8730464.0,0.0,127.4,100.0,2,0,0,1,20180301
55395875912683,100.0,127.41,8730465.0,447723754.0,127.41,200.0,2,1,1,0,20180301
55395875929942,100.0,127.41,8730466.0,447723754.0,127.41,200.0,2,1,1,0,20180301
55395875929942,3.0,127.41,8730467.0,447808246.0,127.41,15.0,4,1,1,0,20180301
55395875969528,12.0,127.41,8730468.0,447808246.0,127.41,15.0,2,1,1,0,20180301
55421052522899,27.0,127.46,8750256.0,447939874.0,127.46,27.0,2,1,1,0,20180301
55421052522899,3.0,127.46,8750257.0,448006286.0,127.46,3.0,4,1,1,0,20180301
55421052522899,100.0,127.46,8750258.0,448211506.0,127.46,100.0,6,1,1,0,20180301
55421052657287,100.0,127.46,8750259.0,0.0,127.46,100.0,2,0,0,1,20180301
55438320069197,5.0,127.51,8760552.0,0.0,127.51,5.0,2,0,0,1,20180301
55438320087745,50.0,127.51,8760555.0,0.0,127.51,50.0,2,0,0,1,20180301
55438320105167,45.0,127.51,8760557.0,0.0,127.51,45.0,2,0,0,1,20180301
55438320105643,45.0,127.52,8760558.0,447553762.0,127.52,100.0,2,1,1,0,20180301
55438320132977,45.0,127.52,8760559.0,447553762.0,127.52,100.0,2,1,1,0,20180301
55438320133643,10.0,127.52,8760560.0,447553762.0,127.52,100.0,2,1,1,0,20180301
55438320135553,1.0,127.53,8760561.0,447319342.0,127.53,1.0,2,1,1,0,20180301
55439322536810,100.0,127.52,8761075.0,449178698.0,127.52,100.0,2,1,1,0,20180301
55439323711313,29.0,127.53,8761076.0,449157122.0,127.53,100.0,2,1,1,0,20180301
55439323748353,42.0,127.53,8761077.0,449157122.0,127.53,100.0,2,1,1,0,20180301
55443208932416,48.0,127.55,8763692.0,449178970.0,127.55,48.0,2,1,1,0,20180301
